,latitude,longitude,height,line_id
0,59.62539817764244,28.555492800486796,-0.0001379949367340896,890
1,59.62539894528659,28.555488478090524,-0.00013745474127248067,890
2,59.625399701983014,28.55548421733707,-0.00013691142896617072,890
3,59.62540048057444,28.555479833297678,-0.0001363409656134678,890
4,59.625401290796525,28.555475271153394,-0.00013573598145739826,890
5,59.62540206330787,28.5554709213472,-0.00013514969839610187,890
6,59.625402873529616,28.5554663592027,-0.00013452252247819876,890
7,59.625403715382,28.555461618953267,-0.00013385757055228668,890
8,59.625404530471215,28.555457029398987,-0.00013320324358443981,890
9,59.625405377191065,28.555452261739745,-0.00013251033712079964,890
10,59.62540622999043,28.555447459847088,-0.00013180010107775525,890
11,59.625407076709905,28.555442692187587,-0.0001310818860019595,890
12,59.62540797695504,28.555437623137394,-0.0001303040769760563,890
13,59.625408866252414,28.55543261572989,-0.00012952173833158116,890
14,59.62540977136496,28.5554275192698,-0.00012871078001792623,890
15,59.6254106764773,28.555422422809553,-0.0001278865095648294,890
16,59.625411608352316,28.5554171756539,-0.00012702158171934858,890
17,59.62541252927957,28.555411990140897,-0.00012615216550573816,890
18,59.62541346602198,28.55540671557526,-0.00012525201047344363,890
19,59.625414418579524,28.555401351956974,-0.00012432088115671856,890
20,59.62541538208431,28.555395926695745,-0.0001233619356617804,890
21,59.62541636140423,28.555390412381886,-0.00012237178041869353,890
22,59.62541732977638,28.555384959710576,-0.00012137458799326201,890
23,59.625418340726476,28.55537926729136,-0.00012031638884321375,890
24,59.625419335860975,28.555373663924463,-0.00011925715074543289,890
25,59.62542033586304,28.55536803314756,-0.00011817609470743795,890
26,59.6254213577598,28.555362279085095,-0.00011705216501187183,890
27,59.625422400339495,28.55535640856008,-0.00011588583258724632,890
28,59.625423438051016,28.555350565444733,-0.00011470622927921131,890
29,59.62542449644544,28.555344605866782,-0.00011348238080576352,890
30,59.62542555483959,28.555338646288607,-0.00011223969287630658,890
31,59.625426639996185,28.555332536015047,-0.00011094572259832802,890
